lake,time,depth_m,latitude,longitude,temperature_C,velocity_u_m_s,velocity_v_m_s,velocity_magnitude_m_s,velocity_direction_deg
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20705,8.82477,14.73,0.07712,-0.00728,0.07746284786915596,95.39264633498932
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20876,8.82496,14.719,0.08597,-0.00821,0.08636113130338208,95.45511365554714
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21046,8.82515,14.712,0.09485,-0.00951,0.0953255611050887,95.72554490684769
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21216,8.82534,14.712,0.10908,-0.01214,0.10975347830478996,96.35056870061136
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21384,8.82554,14.731,0.12179,-0.01978,0.12338578726903679,99.2249016803978
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21552,8.82573,14.77,0.13656,-0.04965,0.14530573319728302,109.98007457138883
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2172,8.82592,14.807,0.12797,-0.06734,0.14460635013719142,117.75411169929865
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21888,8.82611,14.833,0.10147,-0.09284,0.13753336504281424,132.45696134209788
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22055,8.8263,14.847,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19401,8.82571,14.779,0.02313,-0.0016,0.023185273343223713,93.95708795910932
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19554,8.8259,14.773,0.01437,-0.0031,0.014700574818693317,102.17369933064506
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19709,8.82608,14.768,0.01879,-0.00209,0.018905877393022522,96.34688517806556
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19866,8.82626,14.764,0.02967,-0.0019,0.029730773619265273,93.6640895811128
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20026,8.82645,14.759,0.04209,-0.0031,0.04220400573405326,94.2123257893632
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20189,8.82663,14.753,0.05329,-0.00569,0.05359291184475797,96.09462304273495
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20355,8.82682,14.745,0.06298,-0.00885,0.0635987649251147,97.9988743412002
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20523,8.82701,14.735,0.07117,-0.01149,0.0720915320963565,99.17095259980435
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20693,8.8272,14.725,0.07807,-0.01344,0.07921842273107942,99.7679063136495
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20863,8.82739,14.715,0.08482,-0.0148,0.08610152379603976,99.89773199328863
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21033,8.82758,14.71,0.09354,-0.01625,0.09494100325991926,99.85520819856283
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21203,8.82777,14.713,0.10922,-0.01906,0.11087060927044642,99.89901161783152
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21371,8.82796,14.736,0.12652,-0.02745,0.12946355819302974,102.24127035255098
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2154,8.82815,14.775,0.14663,-0.06874,0.1619430285625164,115.11713742513123
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21707,8.82833,14.805,0.15068,-0.0979,0.17969104707803335,123.01263911770906
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21875,8.82852,14.815,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19387,8.82816,14.774,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19541,8.82834,14.766,0.01548,-0.0058,0.016530892292916315,110.53981871774792
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19696,8.82852,14.761,0.01963,-0.00649,0.020675033252693938,108.29473306242492
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19853,8.8287,14.756,0.03034,-0.00728,0.03120118587489905,103.49287627715745
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20013,8.82889,14.751,0.04336,-0.00882,0.04424796040497234,101.49785342431913
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20176,8.82907,14.745,0.05474,-0.0112,0.05587403332497127,101.56332738981327
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20342,8.82926,14.737,0.06423,-0.01409,0.06575728856940499,102.37286906540493
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2051,8.82945,14.728,0.0733,-0.01673,0.07518499118840143,102.85695958973227
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2068,8.82963,14.718,0.07783,-0.01852,0.080003120564138,103.38486729613884
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20851,8.82982,14.71,0.08344,-0.01978,0.0857524460292533,103.33616582579643
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21021,8.83001,14.706,0.09321,-0.02093,0.09553098450241157,102.65566162626017
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2119,8.8302,14.712,0.10707,-0.02169,0.10924486715631083,101.45187562706238
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21359,8.83039,14.735,0.12579,-0.02662,0.12857584726533985,101.94878841756355
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21527,8.83058,14.772,0.15036,-0.05298,0.15942085810834164,109.41013097937108
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21695,8.83076,14.795,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19527,8.8308,14.756,0.01596,-0.00815,0.017920493854802103,117.05120285003659
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19682,8.83097,14.753,0.02051,-0.00975,0.02270952663531321,115.42538001029234
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.1984,8.83115,14.748,0.0315,-0.01112,0.033405155290763135,109.44384046594504
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2,8.83133,14.743,0.04472,-0.01292,0.04654895057893357,106.11446935821554
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20163,8.83152,14.736,0.05718,-0.01554,0.05925406315182108,105.20423436518067
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20329,8.8317,14.729,0.06663,-0.01834,0.06910797710829046,105.38964119475283
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20497,8.83189,14.72,0.07553,-0.02082,0.07834700568624177,105.41097895089517
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20667,8.83208,14.711,0.07731,-0.02224,0.08044534604313665,106.04909855603134
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20838,8.83227,14.704,0.08165,-0.02324,0.08489299205470378,105.8879175076711
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21008,8.83246,14.701,0.09086,-0.02378,0.09392032793809867,104.6665574346604
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21177,8.83265,14.706,0.1034,-0.02161,0.1056340480148328,101.80457378357961
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21346,8.83283,14.729,0.12162,-0.02001,0.12325511956912784,99.3431042401599
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21514,8.83302,14.762,0.14545,-0.03302,0.14915100703649306,102.79047421372383
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21682,8.83321,14.784,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19514,8.83326,14.748,0.01724,-0.00891,0.019406331441052943,117.33088600204053
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19669,8.83344,14.745,0.02234,-0.01168,0.025209085663704663,117.60187367140747
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19827,8.83362,14.74,0.03346,-0.01388,0.03622466010882641,112.52983088293044
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19987,8.8338,14.734,0.04743,-0.01628,0.0501462191994571,108.94440786317831
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2015,8.83398,14.728,0.05877,-0.01894,0.061746550510939475,107.86274367271406
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20316,8.83416,14.72,0.0678,-0.02158,0.07115150314645503,107.65570500030653
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20485,8.83435,14.712,0.07577,-0.02336,0.0792892331908942,107.13460570340342
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20654,8.83454,14.703,0.07643,-0.02459,0.08028831172717484,107.83466050947604
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20825,8.83473,14.696,0.08058,-0.02499,0.08436608619581686,107.23005271393976
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20995,8.83492,14.693,0.08725,-0.02456,0.09064080813849797,105.7213785067502
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21164,8.83511,14.698,0.09908,-0.02004,0.10108633933425427,101.43443032451705
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21333,8.83529,14.719,0.11733,-0.01517,0.11830662618805424,97.3670987525601
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21501,8.83548,14.75,0.1389,-0.01812,0.14007692315295905,97.43246604543718
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21669,8.83566,14.772,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19347,8.83557,14.745,0.02226,0.00771,0.023557412846066095,70.89590012562252
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.195,8.83575,14.742,0.02185,-0.00651,0.022799179809808952,106.59092566043489
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19656,8.83593,14.738,0.02664,-0.01193,0.029189287418503383,114.12392440867475
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19814,8.8361,14.733,0.03808,-0.01585,0.04124692594606294,112.59849429965413
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19974,8.83628,14.727,0.05002,-0.01882,0.05344336067277206,110.61878421110082
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20137,8.83646,14.72,0.06049,-0.02146,0.0641838897232008,109.53312695644584
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20303,8.83665,14.712,0.06986,-0.02389,0.07383191518577857,108.8791313017476
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20472,8.83683,14.703,0.07553,-0.02517,0.07961350262361279,108.43039720396804
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20641,8.83702,14.695,0.075,-0.02574,0.07929405778493115,108.94222052684796
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20812,8.83721,14.688,0.07775,-0.0253,0.08176278187537409,108.02498795190691
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20982,8.8374,14.685,0.08214,-0.02353,0.08544378561370043,105.98500297002815
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21152,8.83759,14.69,0.09239,-0.01763,0.09405705183557476,100.80338971613996
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2132,8.83778,14.709,0.11182,-0.01453,0.11276006961686394,97.40358651243208
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21489,8.83796,14.738,0.13158,-0.0157,0.1325133442337035,96.80430835034359
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21656,8.83814,14.762,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.1918,8.83792,14.745,0.02916,-0.01493,0.032759891635962414,117.1125709699195
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19333,8.8381,14.741,0.03027,-0.00193,0.030331465510258483,93.64821181904546
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19487,8.83827,14.737,0.02751,-0.00837,0.028755121282999313,106.92254033550886
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19643,8.83845,14.732,0.03264,-0.01369,0.03539471288201107,112.75434722096254
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19801,8.83862,14.726,0.04248,-0.01786,0.046081775139419266,112.80349850727407
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19961,8.8388,14.72,0.05304,-0.02109,0.057079152936952385,111.68397734844723
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20124,8.83898,14.712,0.06265,-0.02379,0.06701482373326069,110.79320438255166
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2029,8.83916,14.704,0.07094,-0.02579,0.07548249929619448,109.97856695816763
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20458,8.83935,14.695,0.07497,-0.02652,0.0795223949589045,109.48080022827938
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20628,8.83954,14.687,0.07311,-0.02617,0.07765269473752986,109.69501939827734
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20799,8.83973,14.68,0.0728,-0.02499,0.07696973496121706,108.94576910029451
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20969,8.83992,14.677,0.0758,-0.02234,0.0790235129565878,106.4214554260851
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21139,8.8401,14.681,0.08242,-0.01548,0.0838611161385299,100.63728268000249
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21308,8.84028,14.7,0.10467,-0.01432,0.10564502496568402,97.79032467004558
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21476,8.84046,14.726,0.13218,-0.0092,0.13249978264133114,93.98148308161132
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21644,8.84065,14.751,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19166,8.8405,14.741,0.04049,-0.00814,0.04130011743324709,101.36706771173087
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19319,8.84068,14.737,0.03309,-0.00923,0.0343531803476767,105.58571261825554
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19473,8.84085,14.731,0.03149,-0.01291,0.034033633364658554,112.29222726041013
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19629,8.84102,14.726,0.03628,-0.01676,0.03996418396514559,114.79516705508841
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19787,8.84119,14.72,0.0455,-0.02003,0.04971368926161083,113.76004363724891
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19948,8.84137,14.713,0.0554,-0.02288,0.059938755409167446,112.44044856577645
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20111,8.84154,14.705,0.06541,-0.02555,0.07022300620167153,111.33626555192733
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20277,8.84172,14.697,0.07153,-0.0274,0.07659830872806526,110.95964092715337
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20445,8.8419,14.688,0.07377,-0.02762,0.0787710435375843,110.52624889700496
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20615,8.84209,14.679,0.07008,-0.02668,0.07498685751516729,110.8422176766897
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20786,8.84228,14.672,0.06769,-0.0249,0.07212451802265302,110.19621958649363
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20956,8.84246,14.669,0.06825,-0.02208,0.07173276029820684,107.92724921242609
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21126,8.84265,14.674,0.07205,-0.015,0.0735948537603004,101.7603497097689
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21295,8.84283,14.693,0.09506,-0.0077,0.09537134580155615,94.63093196696958
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21463,8.843,14.716,0.13047,0.01038,0.13088225739190168,85.4512137487377
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21631,8.84318,14.74,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19152,8.84315,14.737,0.03787,-0.00608,0.03835496447658373,99.12095833668215
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19305,8.84332,14.732,0.03759,-0.01339,0.039903636425769516,109.60649693009485
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.1946,8.84348,14.727,0.03497,-0.0164,0.038624615208439295,115.12532831103915
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19616,8.84365,14.721,0.03897,-0.01911,0.04340337544477388,116.12227962409982
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19774,8.84382,14.714,0.04761,-0.02166,0.05230552265296658,114.46299263306909
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19935,8.84399,14.707,0.0571,-0.024,0.06193876007799962,112.79775738285674
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20098,8.84415,14.699,0.06682,-0.02657,0.07190881239458764,111.68452176033978
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20264,8.84433,14.69,0.07222,-0.02854,0.07765474872794323,111.56300956043154
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20432,8.84451,14.681,0.07218,-0.02892,0.07775807867996738,111.83424844507898
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20602,8.84469,14.672,0.06554,-0.02717,0.0709485764480162,112.51674470767522
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20772,8.84487,14.665,0.06062,-0.0248,0.0654967510644612,112.24975970946578
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20943,8.84505,14.662,0.05868,-0.02301,0.06303017134674473,111.41147604904896
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21113,8.84523,14.666,0.06285,-0.01566,0.06477158404732743,103.99118950545436
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21282,8.84541,14.683,0.08126,-0.00072,0.08126318969865753,90.5076529872524
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21451,8.84558,14.705,0.11841,0.04444,0.12647466821462708,69.42857834541756
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21618,8.84575,14.725,0.13091,0.07564,0.15119139426567904,59.98061172386981
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21786,8.84592,14.717,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19138,8.84586,14.734,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19291,8.84602,14.729,0.03658,-0.0095,0.03779347033549579,104.55836999053646
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19446,8.84618,14.723,0.03992,-0.01666,0.043256930080624076,112.65246915095175
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19603,8.84634,14.716,0.04431,-0.02007,0.04864340654189425,114.36791918462066
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19761,8.8465,14.71,0.04883,-0.02204,0.05357359890841757,114.29260144429506
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19922,8.84666,14.703,0.05652,-0.02366,0.06127239182535638,112.71481355040214
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20085,8.84682,14.695,0.06569,-0.02628,0.07075178089631384,111.80441705987799
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20251,8.84699,14.685,0.06708,-0.02838,0.07283646614162442,112.93210043758978
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20419,8.84716,14.675,0.06547,-0.02932,0.07173550933812348,114.12468236594376
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20589,8.84734,14.665,0.05454,-0.0275,0.06108077930085699,116.75802202874982
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20759,8.84751,14.656,0.04904,-0.02544,0.05524595188789854,117.41848736065236
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2093,8.84769,14.652,0.0486,-0.02274,0.05365694363267442,115.07495173646264
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21101,8.84786,14.655,0.05372,-0.01663,0.056235178491759054,107.20085860739258
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2127,8.84803,14.668,0.06953,0.00273,0.0695835742111599,87.7515148436683
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21438,8.84819,14.689,0.09585,0.05047,0.10832563593166672,62.23086663289318
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21606,8.84836,14.704,0.10821,0.06294,0.12518325646826736,59.81571377132646
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21773,8.84852,14.703,0.09998,0.0484,0.11107907273649704,64.16852356538809
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2194,8.84869,14.66,0.04989,0.00394,0.050045336446066575,85.48450979692367
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22107,8.84886,14.628,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19278,8.84878,14.724,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19433,8.84893,14.72,0.02908,-0.00801,0.030162998856214547,105.40006133875733
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.1959,8.84909,14.714,0.01863,-0.01367,0.023107267255129932,126.2698339529837
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19749,8.84924,14.707,0.01911,-0.01621,0.02505905425190663,130.30617550616293
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.1991,8.84939,14.7,0.02882,-0.01846,0.03422519539754302,122.6406755473209
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20073,8.84954,14.692,0.04711,-0.0222,0.05207871062151981,115.23157302311762
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20238,8.8497,14.682,0.08168,-0.02574,0.08563976879931426,107.49131904290023
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20406,8.84986,14.67,0.0593,-0.0273,0.06528231000814845,114.71997186697507
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20576,8.85003,14.658,0.04906,-0.02604,0.05554246303505094,117.95840767133365
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20747,8.8502,14.648,0.0429,-0.02397,0.049142353423498146,119.19389389049087
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20918,8.85036,14.641,0.04141,-0.02163,0.0467187863712233,117.57975783197949
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21088,8.85053,14.64,0.04412,-0.01677,0.0471996536004238,110.81178385184448
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21258,8.85069,14.648,0.0531,-0.00111,0.05311160042777849,91.19753397468979
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21426,8.85084,14.667,0.07239,0.028,0.07761644220137895,68.85384086925895
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21594,8.851,14.679,0.08435,0.05287,0.09954978352563103,57.92079700290508
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21761,8.85116,14.68,0.09767,0.04673,0.10827336606940785,64.43131729502575
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21928,8.85132,14.655,0.05606,0.0181,0.05890953742816183,72.1063737641077
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22095,8.85148,14.628,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19421,8.85173,14.716,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19578,8.85187,14.711,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19737,8.85202,14.706,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.19898,8.85216,14.7,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20061,8.8523,14.695,0.04305,-0.00726,0.043657875578181765,99.57235689558246
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20226,8.85245,14.684,0.08211,0.0058,0.08231459226649915,85.95951205532447
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20394,8.85261,14.668,0.06291,-0.0123,0.06410115521579934,101.06276543110768
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20564,8.85276,14.654,0.04367,-0.01985,0.04796969251517045,114.44395478041653
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20735,8.85292,14.64,0.04053,-0.02158,0.0459170698106924,118.03285061460684
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20906,8.85307,14.63,0.03765,-0.02288,0.04405697334134518,121.28715564461814
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21077,8.85322,14.625,0.03663,-0.01947,0.04148298205288525,117.99205304459268
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21246,8.85338,14.628,0.04126,-0.00986,0.04242177742622296,103.44004818446737
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21415,8.85353,14.64,0.0551,0.01204,0.05640010283678568,77.67393815468577
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21582,8.85368,14.652,0.0658,0.0276,0.07135404683688235,67.24424622209352
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21749,8.85382,14.651,0.06826,0.03729,0.07778156401101742,61.352503256192044
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21916,8.85398,14.642,0.0675,0.02751,0.07289067224274996,67.82637462044273
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22084,8.85413,14.626,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20049,8.85509,14.7,,,,
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20215,8.85523,14.689,0.09471,0.02464,0.09786272886037871,75.41705767051593
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20382,8.85537,14.667,0.08457,0.00458,0.08469392717308603,86.90009962470253
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20552,8.85552,14.651,0.05701,-0.00861,0.057656501801618174,98.58825644597512
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20723,8.85566,14.634,0.03329,-0.01683,0.037302453002450116,116.81920894439249
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.20895,8.8558,14.62,0.02557,-0.02302,0.034405599834910594,131.99587717032267
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21065,8.85595,14.612,0.02654,-0.02209,0.034530272225975864,129.77157901378047
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21235,8.85609,14.61,0.03256,-0.0161,0.036323045026539276,116.31109469408324
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21404,8.85623,14.616,0.04473,-0.00026,0.04473075563859837,90.33303677404878
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21571,8.85637,14.626,0.05499,0.01286,0.05647370804188441,76.8373251954884
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21738,8.85651,14.632,0.06294,0.01276,0.0642204110855731,78.53959340060666
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.21905,8.85665,14.629,0.06519,0.01515,0.06692726350300003,76.91683315569855
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.22073,8.85679,14.62,0.06634,0.02236,0.07000689394623932,71.37353108074113
zurich,2025-10-23T15:00:00+00:00,0.9000000357627869,47.2224,8.85693,14.612,,,,
